Codeshare,DestinationAirport,Equipment,Index,SourceAirport,Stops
"",DUS,320,38197,FCO,0
"",DUS,320,38829,VKO,0
"",DUS,320,62124,BCN,0
"",DUS,320 319,1236,BCN,0
"",DUS,320 319,1670,VCE,0
"",DUS,320 319,38411,HAM,0
"",DUS,320 319,51066,SVO,0
"",DUS,320 319 CR9,38691,NCE,0
"",DUS,320 319 CR9,38807,TXL,0
"",DUS,320 319 CR9,38821,VIE,0
"",DUS,320 319 CR9,38876,ZRH,0
"",DUS,320 321,31578,TXL,0
"",DUS,320 321 319,38586,MUC,0
"",DUS,320 AR1 100 321,39758,ZRH,0
"",DUS,320 CR9,38490,LHR,0
"",DUS,321,4435,SKG,0
"",DUS,321,7130,DJE,0
"",DUS,321,7221,FCO,0
"",DUS,321,7574,PVK,0
"",DUS,321,7588,RMF,0
"",DUS,321,7600,SKG,0
"",DUS,321,7612,SPC,0
"",DUS,321,50737,RHO,0
"",DUS,321 320,7050,AYT,0
"",DUS,321 320,7216,FAO,0
"",DUS,321 332,7026,ALC,0
"",DUS,321 738,7086,CFU,0
"",DUS,321 738,7662,TLV,0
"",DUS,321 738 320,7121,CTA,0
"",DUS,321 738 332,7344,IBZ,0
"",DUS,321 738 E90 320 319,7744,VIE,0
"",DUS,32A 738 321,7415,MAD,0
"",DUS,32S,19655,AGA,0
"",DUS,32S,19677,CHQ,0
"",DUS,32S,19711,FNC,0
"",DUS,32S,19910,RHO,0
"",DUS,32S 757,19810,IBZ,0
"",DUS,32S 757,19965,XRY,0
"",DUS,330,16703,PEK,0
"",DUS,330 321 332 738 343,52507,IST,0
"",DUS,332,7041,AUH,0
"",DUS,332,7127,CUN,0
"",DUS,332,7128,CUR,0
"",DUS,332,7362,JFK,0
"",DUS,332,7377,LAX,0
"",DUS,332,7407,LPA,0
"",DUS,332,7427,MIA,0
"",DUS,332,7571,POP,0
"",DUS,332,7572,PUJ,0
"",DUS,332,7589,RSW,0
"",DUS,332,7780,VRA,0
"",DUS,332 321,7019,AGP,0
"",DUS,332 321 738 320,7544,PMI,0
"",DUS,332 333,24069,AUH,0
"",DUS,332 738 321,7652,TFS,0
"",DUS,343,38179,EWR,0
"",DUS,343,38711,ORD,0
"",DUS,733,39368,LBA,0
"",DUS,736,54114,DJE,0
"",DUS,736,54168,NBE,0
"",DUS,736 32A,54210,TUN,0
"",DUS,736 717 73W 73H,49742,ARN,0
"",DUS,738,7082,CAG,0
"",DUS,738,7132,DME,0
"",DUS,738,7375,KVA,0
"",DUS,738,7423,MAH,0
"",DUS,738,7429,MJT,0
"",DUS,738,7487,NBE,0
"",DUS,738,7532,PDL,0
"",DUS,738,7578,RHO,0
"",DUS,738,7591,SAW,0
"",DUS,738,7805,ZTH,0
"",DUS,738,45379,ADB,0
"",DUS,738,45402,ASR,0
"",DUS,738,45464,ESB,0
"",DUS,738,45533,SAW,0
"",DUS,738,52789,SAW,0
"",DUS,738,65467,ADB,0
"",DUS,738,65492,AYT,0
"",DUS,738 319,7515,OLB,0
"",DUS,738 319 73G 320 321 DH4,7681,TXL,0
"",DUS,738 320,7480,NAP,0
"",DUS,738 320 319 321 DH4,7445,MUC,0
"",DUS,738 320 321,7732,VCE,0
"",DUS,738 321,7060,BCN,0
"",DUS,738 321,7236,FNC,0
"",DUS,738 321,7368,KGS,0
"",DUS,738 321 320,7323,HER,0
"",DUS,738 321 332,7011,ACE,0
"",DUS,738 32S,19814,KGS,0
"",DUS,738 332,7338,HRG,0
"",DUS,738 332 321,7261,FUE,0
"",DUS,73G,7113,CLY,0
"",DUS,73G,7358,JER,0
"",DUS,73G,50696,EBL,0
"",DUS,73G,50711,HER,0
"",DUS,73G,50714,ISU,0
"",DUS,73G,50730,ONQ,0
"",DUS,73G 738 320,7477,MXP,0
"",DUS,73G 73W 738 736,50072,OSL,0
"",DUS,73H,65169,AYT,0
"",DUS,73H,65187,CFU,0
"",DUS,73H,65203,DLM,0
"",DUS,73H,65222,FAO,0
"",DUS,73H,65252,FUE,0
"",DUS,73H,65258,GPA,0
"",DUS,73H,65282,HER,0
"",DUS,73H,65289,HRG,0
"",DUS,73H,65292,KGS,0
"",DUS,73H,65300,LPA,0
"",DUS,73H,65314,MUC,0
"",DUS,73H,65332,PMI,0
"",DUS,73H,65342,RHO,0
"",DUS,73H,65373,TFS,0
"",DUS,73H,65380,XRY,0
"",DUS,757,19661,AYT,0
"",DUS,757,19681,DJE,0
"",DUS,757,19685,DLM,0
"",DUS,757,19759,FUE,0
"",DUS,757,19796,HER,0
"",DUS,757,19806,HRG,0
"",DUS,757,19823,LCA,0
"",DUS,757,19840,LPA,0
"",DUS,757,19894,PMI,0
"",DUS,757,19955,TFS,0
"",DUS,757 32S,19642,ACE,0
"",DUS,763,6262,ORD,0
"",DUS,763,12844,ORD,0
"",DUS,763,59903,ORD,0
"",DUS,76W,20114,ATL,0
"",DUS,77W,23163,DXB,0
"",DUS,788,43125,NRT,0
"",DUS,AR8 E70,14601,LCY,0
"",DUS,CNJ,31114,LUX,0
"",DUS,CR9 319 320,38070,CDG,0
"",DUS,CR9 CR2,49865,CPH,0
"",DUS,CRJ,1227,AOI,0
"",DUS,CRJ,1230,ARN,0
"",DUS,CRJ,1250,BIO,0
"",DUS,CRJ,1256,BRI,0
"",DUS,CRJ,1259,BSL,0
"",DUS,CRJ,1264,CAG,0
"",DUS,CRJ,1338,CTA,0
"",DUS,CRJ,1343,CWL,0
"",DUS,CRJ,1345,DBV,0
"",DUS,CRJ,1360,DUB,0
"",DUS,CRJ,1413,GVA,0
"",DUS,CRJ,1474,HDF,0
"",DUS,CRJ,1495,KTW,0
"",DUS,CRJ,1499,LEJ,0
"",DUS,CRJ,1509,LYS,0
"",DUS,CRJ,1510,MAD,0
"",DUS,CRJ,1514,MPL,0
"",DUS,CRJ,1529,NQY,0
"",DUS,CRJ,1530,NUE,0
"",DUS,CRJ,1534,OLB,0
"",DUS,CRJ,1546,POZ,0
"",DUS,CRJ,1548,PRG,0
"",DUS,CRJ,1634,SUF,0
"",DUS,CRJ,1640,TRN,0
"",DUS,CRJ,1682,WAW,0
"",DUS,CRJ,1683,WRO,0
"",DUS,CRJ,1686,ZAD,0
"",DUS,CRJ 320,1517,MXP,0
"",DUS,DH3,425,FDH,0
"",DUS,DH4,7228,FLR,0
"",DUS,DH4,7270,GCI,0
"",DUS,DH4,7495,NUE,0
"",DUS,DH4,7614,STN,0
"",DUS,DH4,7620,STR,0
"",DUS,DH4,7640,SZG,0
"",DUS,DH4,15132,EXT,0
"",DUS,DH4,15782,RIX,0
"",DUS,DH4 319 738 320,7279,GWT,0
"",DUS,DH4 319 73G,7137,DRS,0
"",DUS,E75,39141,WAW,0
"",DUS,E75 DH4,15226,MAN,0
"",DUS,E75 DH4 E95,15069,BHX,0
"",DUS,ER4,4589,NTE,0
"",DUT,BEC,30520,AKB,0
"",DUT,BEC,30540,IKO,0
"",DUT,BEC,30547,KQA,0
"",DVO,319,1961,PPS,0
"",DVO,319,1987,ZAM,0
"",DVO,320,1807,BCD,0
"",DVO,320,40831,CEB,0
"",DVO,320,46108,MNL,0
"",DVO,320,46180,MNL,0
"",DVO,320 319,1823,CEB,0
"",DVO,320 319,1884,ILO,0
"",DVO,320 330,1914,MNL,0
"",DVO,320 738,40880,SIN,0
"",DVO,ATR,1846,CGY,0
"",DVO,ATR,1857,DPL,0
"",DWC,320,33851,KWI,0
"",DWC,320,62669,BUD,0
"",DWC,320,62918,OTP,0
"",DWC,320,62974,SOF,0
"",DWC,320 321,29892,BAH,0
"",DWC,320 321,55699,SVX,0
"",DWC,320 321 319,47377,DOH,0
"",DWC,321,55518,CEK,0
"",DWC,321,55587,GOJ,0
"",DWC,321,55621,KUF,0
"",DWC,321,55654,MRV,0
"",DWC,321,55681,PEE,0
"",DWC,330,197,MNL,0
"",DWC,330,46181,MNL,0
"",DWC,333,40640,KUL,0
"",DWC,738,58255,KUF,0
"",DWC,738,58302,OMS,0
"",DWC,73H,28378,AMD,0
"",DWC,73H,28379,AMM,0
"",DWC,73H,28382,BAH,0
"",DWC,73H,28385,BEY,0
"",DWC,73H,28388,CGP,0
"",DWC,73H,28389,CMB,0
"",DWC,73H,28391,DMM,0
"",DWC,73H,28393,DOH,0
"",DWC,73H,28395,DOK,0
"",DWC,73H,28480,IEV,0
"",DWC,73H,28482,JED,0
"",DWC,73H,28486,KBL,0
"",DWC,73H,28489,KIV,0
"",DWC,73H,28491,KRT,0
"",DWC,73H,28493,KTM,0
"",DWC,73H,28495,KUF,0
"",DWC,73H,28496,KWI,0
"",DWC,73H,28498,KZN,0
"",DWC,73H,28500,MCT,0
"",DWC,73H,28503,MLE,0
"",DWC,73H,28507,ODS,0
"",DWC,73H,28511,RUH,0
"",DWC,73H,28517,SVX,0
"",DWC,73H,28521,UFA,0
"",DWC,773,58147,DME,0
"",DWC,777 763,58369,VKO,0
"",DWC,787,15362,BWN,0
"",DWD,E70,51399,JED,0
"",DWD,E70,51535,RUH,0
"",DXB,100,23399,BND,0
"",DXB,100,23405,BUZ,0
"",DXB,100,23468,MHD,0
"",DXB,100,23508,SYZ,0
"",DXB,100,23523,TBZ,0
"",DXB,100,23557,ZAH,0
"",DXB,100,33366,AWZ,0
"",DXB,100 AT7,23460,LRR,0
"",DXB,310,33686,RIY,0
"",DXB,310,45787,ISB,0
"",DXB,310 320,33628,ADE,0
"",DXB,313,1039,DAC,0
"",DXB,313,15308,CGP,0
"",DXB,313,15329,DOH,0
"",DXB,319,1206,KBL,0
"",DXB,319,10486,GOI,0
"",DXB,319,54211,TUN,0
"",DXB,320,2159,BOM,0
"",DXB,320,2199,COK,0
"",DXB,320,2213,DEL,0
"",DXB,320,2257,HYD,0
"",DXB,320,2301,MAA,0
"",DXB,320,2336,TRV,0
"",DXB,320,33383,BND,0
"",DXB,320,33414,IFN,0
"",DXB,320,33427,IKA,0
"",DXB,320,33852,KWI,0
"",DXB,320,43592,KHI,0
"",DXB,320,43601,LHE,0
"",DXB,320,43619,PEW,0
"",DXB,320,48661,OVB,0
"",DXB,320,51067,SVO,0
"",DXB,320,51488,MED,0
"",DXB,320,55612,KRR,0
"",DXB,320,55622,KUF,0
"",DXB,320,55655,MRV,0
"",DXB,320,55700,SVX,0
"",DXB,320,57941,ADE,0
"",DXB,320,65627,JED,0
"",DXB,320,65673,RUH,0
"",DXB,320 310 AB6,37411,KWI,0
"",DXB,320 321,29893,BAH,0
"",DXB,320 321,51307,DMM,0
"",DXB,320 321 330,47936,AMM,0
"",DXB,320 M87,48140,KBL,0
"",DXB,321,10323,BOM,0
"",DXB,321,10356,CCJ,0
"",DXB,321,19534,JIB,0
"",DXB,321 333 773 777 320,51400,JED,0
"",DXB,321 333 777 320 773,51536,RUH,0
"",DXB,330,1915,MNL,0
"",DXB,330,10069,ALG,0
"",DXB,330,33651,CGK,0
"",DXB,330,33679,KUL,0
"",DXB,330,33701,SAH,0
"",DXB,330,52048,BKK,0
"",DXB,332,23066,ADD,0
"",DXB,332,23072,AMD,0
"",DXB,332,23080,BGW,0
"",DXB,332,23094,BSR,0
"",DXB,332,23098,CCU,0
"",DXB,332,23243,EBL,0
"",DXB,332,23273,KRT,0
"",DXB,332,23294,MED,0
"",DXB,332,23322,SAH,0
"",DXB,332,23332,SKT,0
"",DXB,332,23342,TRV,0
"",DXB,332,23346,WAW,0
"",DXB,332,35939,ICN,0
"",DXB,332 320,40057,BEY,0
"",DXB,332 320 321,58038,CMB,0
"",DXB,332 772,23097,CCJ,0
"",DXB,332 772,23258,HYD,0
"",DXB,332 772 773,23077,BAH,0
"",DXB,332 773 772,23115,DMM,0
"",DXB,332 77W 772 773,23290,MAA,0
"",DXB,333,16704,PEK,0
"",DXB,333,17821,BAH,0
"",DXB,333,17901,HKG,0
"",DXB,333,38587,MUC,0
"",DXB,333,39759,ZRH,0
"",DXB,333,41761,KMG,0
"",DXB,333,50433,CAI,0
"",DXB,333,61769,LHR,0
"",DXB,340,23437,IKA,0
"",DXB,343,23113,DKR,0
"",DXB,343,23287,LUN,0
"",DXB,343,38258,FRA,0
"",DXB,345,23242,EBB,0
"",DXB,345,23269,KBL,0
"",DXB,345,23270,KBP,0
"",DXB,388,14064,JFK,0
"",DXB,388,14119,LAX,0
"",DXB,388,23074,AMS,0
"",DXB,388,23078,BCN,0
"",DXB,388,23088,BNE,0
"",DXB,388,23114,DME,0
"",DXB,388,23261,ICN,0
"",DXB,388,23265,JED,0
"",DXB,388,23266,JFK,0
"",DXB,388,23278,LAX,0
"",DXB,388,23284,LHR,0
"",DXB,388,23296,MEL,0
"",DXB,388,23306,MUC,0
"",DXB,388,23336,SYD,0
"",DXB,388,23349,YYZ,0
"",DXB,388,46975,LHR,0
"",DXB,388,46990,MEL,0
"",DXB,388,47118,SYD,0
"",DXB,388 77W,23082,BKK,0
"",DXB,388 77W,23245,FCO,0
"",DXB,388 77W,23254,HKG,0
"",DXB,388 77W,23305,MRU,0
"",DXB,388 77W,23319,PVG,0
"",DXB,388 77W,23351,ZRH,0
"",DXB,733,51789,ASB,0
"",DXB,734,24714,KBL,0
"",DXB,734,24721,KDH,0
"",DXB,734,43583,ISB,0
"",DXB,734,43614,MUX,0
"",DXB,737,377,JIB,0
"",DXB,737,35377,JIB,0
"",DXB,737,49362,AMD,0
"",DXB,737,49418,COK,0
"",DXB,737,49431,DEL,0
"",DXB,737,51711,DYU,0
"",DXB,738,33564,CCJ,0
"",DXB,738,33573,COK,0
"",DXB,738,33590,IXE,0
"",DXB,738,33615,TRV,0
"",DXB,738,45534,SAW,0
"",DXB,738,63125,KGL,0
"",DXB,738,63141,MBA,0
"",DXB,738,65915,KJA,0
"",DXB,738 332 E75 73H 77W 772 E90 73G,23293,MCT,0
"",DXB,738 E75 332 73G 333,65126,MCT,0
"",DXB,73H,3997,BOM,0
"",DXB,73H,4076,DEL,0
"",DXB,73H,4147,IXE,0
"",DXB,73H,28376,ADD,0
"",DXB,73H,28377,AHB,0
"",DXB,73H,28380,AMM,0
"",DXB,73H,28381,ASB,0
"",DXB,73H,28383,BAH,0
"",DXB,73H,28384,BEG,0
"",DXB,73H,28386,BGW,0
"",DXB,73H,28387,BSR,0
"",DXB,73H,28390,DAC,0
"",DXB,73H,28392,DMM,0
"",DXB,73H,28394,DOH,0
"",DXB,73H,28470,DYU,0
"",DXB,73H,28471,EBL,0
"",DXB,73H,28472,ELQ,0
"",DXB,73H,28473,EVN,0
"",DXB,73H,28474,FRU,0
"",DXB,73H,28475,GYD,0
"",DXB,73H,28476,HAS,0
"",DXB,73H,28477,HBE,0
"",DXB,73H,28478,HRK,0
"",DXB,73H,28479,HYD,0
"",DXB,73H,28481,ISU,0
"",DXB,73H,28483,JED,0
"",DXB,73H,28484,JIB,0
"",DXB,73H,28485,JUB,0
"",DXB,73H,28487,KBL,0
"",DXB,73H,28488,KHI,0
"",DXB,73H,28490,KRR,0
"",DXB,73H,28492,KRT,0
"",DXB,73H,28494,KTM,0
"",DXB,73H,28497,KWI,0
"",DXB,73H,28499,LKO,0
"",DXB,73H,28501,MCT,0
"",DXB,73H,28502,MED,0
"",DXB,73H,28504,MRV,0
"",DXB,73H,28505,MUX,0
"",DXB,73H,28506,NJF,0
"",DXB,73H,28508,OTP,0
"",DXB,73H,28510,ROV,0
"",DXB,73H,28512,SAH,0
"",DXB,73H,28513,SAW,0
"",DXB,73H,28514,SKP,0
"",DXB,73H,28515,SKT,0
"",DXB,73H,28516,SLL,0
"",DXB,73H,28518,TBS,0
"",DXB,73H,28519,TIF,0
"",DXB,73H,28520,TUU,0
"",DXB,73H,28522,VOG,0
"",DXB,73H,28523,YNB,0
"",DXB,73H,45864,LHE,0
"",DXB,73H 737,45826,KHI,0
"",DXB,73J 738 73N,46297,KBP,0
"",DXB,73W,48095,OTP,0
"",DXB,744 777,14697,LHR,0
"",DXB,757 319 320,33747,GYD,0
"",DXB,763,32076,TAS,0
"",DXB,763,37266,NBO,0
"",DXB,772,18127,CAN,0
"",DXB,772,22039,LAD,0
"",DXB,772,23326,SGN,0
"",DXB,772 332,23317,PEW,0
"",DXB,772 773 332,23106,COK,0
"",DXB,772 77W 332,23262,IKA,0
"",DXB,772 77W 773 332,23116,DOH,0
"",DXB,773,23079,BEY,0
"",DXB,773,23085,BLR,0
"",DXB,773,23110,DAR,0
"",DXB,773,23279,LCA,0
"",DXB,773,23340,TIP,0
"",DXB,773,23343,TUN,0
"",DXB,773 333,41196,CAI,0
"",DXB,773 772,23095,CAI,0
"",DXB,773 772 73H 77W,23111,DEL,0
"",DXB,773 77W,23274,KUL,0
"",DXB,773 77W,23303,MLE,0
"",DXB,773 77W 772,23073,AMM,0
"",DXB,777,36214,AMS,0
"",DXB,777,56242,DOH,0
"",DXB,777,56627,IAD,0
"",DXB,77L,13925,BOS,0
"",DXB,77L,13985,DFW,0
"",DXB,77L,20115,ATL,0
"",DXB,77L,23093,BOS,0
"",DXB,77L,23112,DFW,0
"",DXB,77L,23256,HND,0
"",DXB,77L,23289,LYS,0
"",DXB,77L 738 788 763,23646,ADD,0
"",DXB,77L 77W,23251,GVA,0
"",DXB,77L 77W,23281,LED,0
"",DXB,77W,9307,CDG,0
"",DXB,77W,14041,IAD,0
"",DXB,77W,14044,IAH,0
"",DXB,77W,14171,MXP,0
"",DXB,77W,14236,SEA,0
"",DXB,77W,14241,SFO,0
"",DXB,77W,23065,ACC,0
"",DXB,77W,23067,ADL,0
"",DXB,77W,23071,ALG,0
"",DXB,77W,23075,ARN,0
"",DXB,77W,23076,ATH,0
"",DXB,77W,23081,BHX,0
"",DXB,77W,23096,CAN,0
"",DXB,77W,23100,CGK,0
"",DXB,77W,23102,CMB,0
"",DXB,77W,23104,CMN,0
"",DXB,77W,23107,CPH,0
"",DXB,77W,23108,CPT,0
"",DXB,77W,23109,DAC,0
"",DXB,77W,23119,DUB,0
"",DXB,77W,23120,DUR,0
"",DXB,77W,23121,DUS,0
"",DXB,77W,23246,FRA,0
"",DXB,77W,23247,GIG,0
"",DXB,77W,23250,GRU,0
"",DXB,77W,23252,HAM,0
"",DXB,77W,23255,HKT,0
"",DXB,77W,23259,IAD,0
"",DXB,77W,23260,IAH,0
"",DXB,77W,23263,ISB,0
"",DXB,77W,23264,IST,0
"",DXB,77W,23268,JNB,0
"",DXB,77W,23271,KHI,0
"",DXB,77W,23272,KIX,0
"",DXB,77W,23283,LHE,0
"",DXB,77W,23285,LIS,0
"",DXB,77W,23286,LOS,0
"",DXB,77W,23291,MAD,0
"",DXB,77W,23304,MNL,0
"",DXB,77W,23310,NCE,0
"",DXB,77W,23311,NCL,0
"",DXB,77W,23312,NRT,0
"",DXB,77W,23315,PER,0
"",DXB,77W,23318,PRG,0
"",DXB,77W,23323,SEA,0
"",DXB,77W,23324,SEZ,0
"",DXB,77W,23325,SFO,0
"",DXB,77W,23341,TPE,0
"",DXB,77W,23344,VCE,0
"",DXB,77W,23345,VIE,0
"",DXB,77W 321 343 332 330,52508,IST,0
"",DXB,77W 333,50558,SIN,0
"",DXB,77W 388,23099,CDG,0
"",DXB,77W 388,23282,LGW,0
"",DXB,77W 388,23292,MAN,0
"",DXB,77W 388,23313,PEK,0
"",DXB,77W 388,23328,SIN,0
"",DXB,77W 772 332 773,23276,KWI,0
"",DXB,77W 772 73H 332 773,23092,BOM,0
"",DXB,77W 773,23307,MXP,0
"",DXB,77W 773 772,23321,RUH,0
"",DXB,77W 77L,23249,GLA,0
"",DXB,77W 77L,23277,LAD,0
"",DXB,77W 77L,23309,NBO,0
"",DXB,787,15379,LHR,0
"",DXB,788,10416,DEL,0
"",DXB,788 321 320 77W 77L 332 333,47378,DOH,0
"",DXB,AB6,49311,KRT,0
"",DXB,AB6,62601,IKA,0
"",DXB,AT7,23396,BDH,0
"",DXB,AT7,23457,LFM,0
"",DXB,E75,65159,SLL,0
"",DXB,ERJ,47888,AZI,0
"",DXB,ERJ,47896,XSB,0
"",DXB,F50,46701,GSM,0
"",DXB,F50,66008,GSM,0
"",DXB,M80 F50,66013,KIH,0
"",DXB,M82,65555,BBO,0
"",DYG,319,853,NKG,0
"",DYG,319,19117,SZX,0
"",DYG,319,34067,XIY,0
"",DYG,320,626,CKG,0
"",DYG,320,3471,PVG,0
"",DYG,320,18128,CAN,0
"",DYG,320,18332,CSX,0
"",DYG,320,18926,PEK,0
"",DYG,320,19205,TPE,0
"",DYG,320,19241,TYN,0
"",DYG,320,41490,CZX,0
"",DYG,320,41987,NKG,0
"",DYG,320,42105,PVG,0
"",DYG,320,42501,XIY,0
"",DYG,321,29844,TPE,0
"",DYG,737 738,16705,PEK,0
"",DYG,738,15427,CKG,0
"",DYG,738,15500,TSN,0
"",DYG,738,25653,PVG,0
"",DYG,YN7,15431,CSX,0
"",DYR,73W,47777,KHV,0
"",DYR,772,58148,DME,0
"",DYU,100,23438,IKA,0
"",DYU,100,23469,MHD,0
"",DYU,146,66135,FRU,0
"",DYU,319,48484,CEK,0
"",DYU,320,48662,OVB,0
"",DYU,320,50911,LED,0
"",DYU,320,55519,CEK,0
"",DYU,320,55588,GOJ,0
"",DYU,320,55603,KJA,0
"",DYU,320,55623,KUF,0
"",DYU,320,55630,KZN,0
"",DYU,320,55643,LED,0
"",DYU,320,55656,MRV,0
"",DYU,320,55660,NBC,0
"",DYU,320,55690,ROV,0
"",DYU,320,55701,SVX,0
"",DYU,320,55737,UFA,0
"",DYU,320,55740,VOG,0
"",DYU,320 757,35722,ALA,0
"",DYU,321,52509,IST,0
"",DYU,735,2817,AER,0
"",DYU,735,2819,DEL,0
"",DYU,735,2836,IKA,0
"",DYU,735,2837,IST,0
"",DYU,735,2842,LED,0
"",DYU,735,2844,OVB,0
"",DYU,735,2846,SGC,0
"",DYU,735,2848,SHJ,0
"",DYU,735,2849,SVX,0
"",DYU,737,51706,ALA,0
"",DYU,737,51707,DME,0
"",DYU,737,51708,DXB,0
"",DYU,737,51722,FRA,0
"",DYU,737,51724,IKT,0
"",DYU,737,51725,IST,0
"",DYU,737,51726,KJA,0
"",DYU,737,51728,KRR,0
"",DYU,737,51730,KZN,0
"",DYU,737,51743,LED,0
"",DYU,737,51747,REN,0
"",DYU,737,51749,SVX,0
"",DYU,737,51752,URC,0
"",DYU,738,47755,REN,0
"",DYU,738,65916,KJA,0
"",DYU,73H,28431,DXB,0
"",DYU,73W,47772,IKT,0
"",DYU,73W,47785,KRR,0
"",DYU,752,2820,DME,0
"",DYU,752,2850,URC,0
"",DYU,752,19264,URC,0
"",DYU,CR2,33336,OMS,0
"",DYU,M87,48141,KBL,0
"",DYU,MA6,2818,ALA,0
"",DYU,MA6,2835,FRU,0
"",DZA,330 333,50638,ORY,0
"",DZA,332,49347,MRS,0
"",DZA,733,39974,DIE,0
"",DZA,738,60535,HAH,0
"",DZA,738 77L,60544,RUN,0
"",DZA,73W E90,37267,NBO,0
"",DZA,AT7,39988,MJN,0
"",DZA,AT7,66594,DAR,0
"",DZA,AT7,66599,HAH,0
"",DZA,AT7,66600,MJN,0
"",DZA,AT7,66601,NOS,0
"",DZA,AT7 733,40019,TNR,0
"",DZN,CRJ,22101,ALA,0
"",DZN,E90,35806,TSE,0
"",EAE,BNI,42728,VLI,0
"",EAM,320 321,51537,RUH,0
"",EAM,320 E70 321,51401,JED,0
"",EAM,E70,51308,DMM,0
"",EAR,EM2,67529,DEN,0
"",EAS,319,62125,BCN,0
"",EBA,D38,51648,BRN,0
"",EBA,DH3,418,ACH,0
"",EBA,DH3,426,FDH,0
"",EBA,DH3,434,MUC,0
"",EBA,DH3,441,ZRH,0
"",EBB,319,48850,JNB,0
"",EBB,320,41197,CAI,0
"",EBB,320,47379,DOH,0
"",EBB,320,47499,KGL,0
"",EBB,320,57950,JUB,0
"",EBB,330,36717,KGL,0
"",EBB,332,50336,KGL,0
"",EBB,345,23164,DXB,0
"",EBB,739,52683,KGL,0
"",EBB,763 73W,23647,ADD,0
"",EBB,767,14698,LHR,0
"",EBB,CNA,4636,KSE,0
"",EBB,CNA,4637,PAF,0
"",EBB,CRJ,46390,DAR,0
"",EBB,CRJ,55742,BJM,0
"",EBB,CRJ,55744,DAR,0
"",EBB,CRJ,55752,JRO,0
"",EBB,CRJ,55753,JUB,0
"",EBB,CRJ,55755,KGL,0
"",EBB,CRJ,55756,MGQ,0
"",EBB,CRJ,55757,NBO,0
"",EBB,CRJ 738 DH4,63126,KGL,0
"",EBB,CRJ AT4,46402,JRO,0
"",EBB,E90 E70,37268,NBO,0
"",EBB,L4T,30619,RUA,0
"",EBB,M82,65572,NBO,0
"",EBH,ATR,10070,ALG,0
"",EBJ,AT5 SF3,22177,BLL,0
"",EBJ,ER4,15548,ABZ,0
"",EBL,313,62602,IKA,0
"",EBL,319,38259,FRA,0
"",EBL,319 E95 E75,47937,AMM,0
"",EBL,320,24070,AUH,0
"",EBL,320,29485,SHJ,0
"",EBL,320,36125,ADA,0
"",EBL,320,36138,ESB,0
"",EBL,320,36145,IST,0
"",EBL,320,47380,DOH,0
"",EBL,320,48037,AMM,0
"",EBL,320 321,41198,CAI,0
"",EBL,321,52510,IST,0
"",EBL,321,66307,ADA,0
"",EBL,321,66308,AMM,0
"",EBL,321,66309,ARN,0
"",EBL,321,66310,BEY,0
"",EBL,321,66316,ESB,0
"",EBL,321 320,40058,BEY,0
"",EBL,332,23165,DXB,0
"",EBL,738,45465,ESB,0
"",EBL,738,52263,AYT,0
"",EBL,73G,50658,ARN,0
"",EBL,73G,50690,DUS,0
"",EBL,73G,50726,MUC,0
"",EBL,73H,28432,DXB,0
"",EBL,73H,31713,AMS,0
"",EBL,M83,60716,TBS,0
"",EBU,738,26796,FEZ,0
"",EBU,738,27479,OPO,0
"",EBU,738 320,45535,SAW,0
"",EBU,AT7,65404,BIA,0
"",ECN,320,3262,IST,0
"",ECN,320,36126,ADA,0
"",ECN,320,36128,ADB,0
"",ECN,320,36146,IST,0
"",ECN,321 738 320,52511,IST,0
"",ECN,738,45367,ADA,0
"",ECN,738,45380,ADB,0
"",ECN,738,45412,AYT,0
"",ECN,738,45466,ESB,0
"",ECN,738,45481,GZT,0
"",ECN,738,45485,HTY,0
"",ECN,738,45536,SAW,0
"",ECN,738,52369,ESB,0
"",ECN,738,52790,SAW,0
"",ECP,717 M88,20116,ATL,0
"",ECP,73C 733 73W,63845,HOU,0
"",ECP,73W,63534,BNA,0
"",ECP,73W,64491,STL,0
"",ECP,73W 73C,63601,BWI,0
"",EDA,DHP,35516,KCC,0
"",EDA,DHP,35527,NKI,0
"",EDI,319,1286,CGN,0
"",EDI,319,54413,ALC,0
"",EDI,319,54645,CDG,0
"",EDI,319,54674,CPH,0
"",EDI,319,54848,HAM,0
"",EDI,319,54893,KEF,0
"",EDI,319,55108,LYS,0
"",EDI,319,55176,MUC,0
"",EDI,319,55195,MXP,0
"",EDI,319,55239,NCE,0
"",EDI,319,55311,PMI,0
"",EDI,319,55366,SEN,0
"",EDI,319,55431,SXF,0
"",EDI,319 320,54442,ATH,0
"",EDI,319 320,54482,BFS,0
"",EDI,319 320,54812,GVA,0
"",EDI,319 320,54903,KRK,0
"",EDI,319 320,55026,LIS,0
"",EDI,319 320,55124,MAD,0
"",EDI,319 320,55331,PRG,0
"",EDI,319 767 321 320,14699,LHR,0
"",EDI,319 AR1,50243,BRU,0
"",EDI,320,54508,BJV,0
"",EDI,320,54692,DBV,0
"",EDI,320,54859,HER,0
"",EDI,320,55304,PFO,0
"",EDI,320,55462,TFS,0
"",EDI,320,62126,BCN,0
"",EDI,320 319,54426,AMS,0
"",EDI,320 319,54541,BRS,0
"",EDI,320 319,54589,BSL,0
"",EDI,320 319,54697,DLM,0
"",EDI,320 319,54943,LGW,0
"",EDI,320 319,55075,LTN,0
